country,region,year,score,logged_gdp_per_capita,social_support,healthy_life_expectancy,freedom_to_make_life_choices,generosity,perceptions_of_corruption,eb_log_gdp_per_capita,eb_social_support,eb_healthy_life_expectancy,eb_freedom_to_make_life_choices,eb_generosity,eb_perceptions_of_corruption
Chad,Sub-Saharan Africa,2021,4.355,7.364,0.619,48.478,0.579,0.041,0.807,0.255,0.353,0,0.24,0.215,0.084
Chile,Latin America and Caribbean,2021,6.172,10.071,0.882,70,0.742,-0.044,0.83,1.2,0.946,0.678,0.438,0.159,0.07
China,East Asia,2021,5.339,9.673,0.811,69.593,0.904,-0.146,0.755,1.061,0.785,0.665,0.636,0.093,0.117
Colombia,Latin America and Caribbean,2021,6.012,9.557,0.847,68.001,0.837,-0.135,0.841,1.021,0.866,0.615,0.554,0.1,0.063
Comoros,Sub-Saharan Africa,2021,4.289,8.031,0.626,57.349,0.548,0.082,0.781,0.488,0.367,0.279,0.202,0.241,0.101
Congo (Brazzaville),Sub-Saharan Africa,2021,5.342,8.117,0.636,58.221,0.695,-0.068,0.745,0.518,0.392,0.307,0.381,0.144,0.124
Costa Rica,Latin America and Caribbean,2021,7.069,9.88,0.891,71.4,0.934,-0.126,0.809,1.134,0.966,0.722,0.673,0.105,0.083
Croatia,Central and Eastern Europe,2021,5.882,10.217,0.924,70.799,0.754,-0.118,0.939,1.251,1.039,0.703,0.453,0.111,0
Cyprus,Western Europe,2021,6.223,10.576,0.802,73.898,0.763,-0.015,0.844,1.377,0.765,0.801,0.464,0.178,0.061
Czech Republic,Central and Eastern Europe,2021,6.965,10.556,0.947,70.807,0.858,-0.208,0.868,1.37,1.09,0.703,0.58,0.052,0.046
Denmark,Western Europe,2021,7.62,10.933,0.954,72.7,0.946,0.03,0.179,1.502,1.108,0.763,0.686,0.208,0.485
Dominican Republic,Latin America and Caribbean,2021,5.545,9.802,0.853,66.102,0.86,-0.133,0.714,1.106,0.879,0.555,0.581,0.101,0.144
Ecuador,Latin America and Caribbean,2021,5.764,9.313,0.821,68.8,0.842,-0.124,0.843,0.935,0.806,0.64,0.56,0.107,0.062
Egypt,Middle East and North Africa,2021,4.283,9.367,0.75,61.998,0.749,-0.182,0.795,0.954,0.647,0.426,0.446,0.069,0.092
El Salvador,Latin America and Caribbean,2021,6.061,9.054,0.762,66.402,0.888,-0.11,0.688,0.845,0.675,0.565,0.615,0.116,0.16
Estonia,Central and Eastern Europe,2021,6.189,10.481,0.941,68.8,0.909,-0.106,0.527,1.344,1.079,0.64,0.641,0.119,0.263
Ethiopia,Sub-Saharan Africa,2021,4.275,7.694,0.764,59,0.752,0.082,0.761,0.37,0.679,0.331,0.451,0.241,0.114
Finland,Western Europe,2021,7.842,10.775,0.954,72,0.949,-0.098,0.186,1.446,1.106,0.741,0.691,0.124,0.481
France,Western Europe,2021,6.69,10.704,0.942,74,0.822,-0.147,0.571,1.421,1.081,0.804,0.536,0.092,0.235
Gabon,Sub-Saharan Africa,2021,4.852,9.603,0.776,59.962,0.731,-0.2,0.84,1.037,0.707,0.362,0.424,0.058,0.064
Gambia,Sub-Saharan Africa,2021,5.051,7.686,0.69,55.16,0.697,0.424,0.746,0.367,0.511,0.21,0.384,0.465,0.123
Georgia,Commonwealth of Independent States,2021,4.891,9.585,0.671,64.3,0.783,-0.238,0.655,1.03,0.47,0.498,0.488,0.032,0.181
Germany,Western Europe,2021,7.155,10.873,0.903,72.5,0.875,0.011,0.46,1.48,0.993,0.757,0.6,0.195,0.306
Ghana,Sub-Saharan Africa,2021,5.088,8.58,0.727,57.586,0.807,0.123,0.848,0.68,0.595,0.287,0.517,0.268,0.058
Greece,Western Europe,2021,5.723,10.279,0.823,72.6,0.582,-0.288,0.823,1.273,0.811,0.76,0.243,0,0.074
Guatemala,Latin America and Caribbean,2021,6.435,9.053,0.813,64.958,0.906,-0.038,0.775,0.845,0.79,0.519,0.638,0.163,0.105
Guinea,Sub-Saharan Africa,2021,4.984,7.838,0.639,55.008,0.697,0.095,0.766,0.42,0.399,0.206,0.384,0.25,0.111
Haiti,Latin America and Caribbean,2021,3.615,7.477,0.54,55.7,0.593,0.422,0.721,0.294,0.173,0.227,0.257,0.463,0.139
Honduras,Latin America and Caribbean,2021,5.919,8.648,0.812,67.3,0.857,0.081,0.809,0.703,0.787,0.593,0.578,0.241,0.083
Hong Kong,East Asia,2021,5.477,11,0.836,76.82,0.717,0.067,0.403,1.525,0.841,0.893,0.408,0.232,0.342
Hungary,Central and Eastern Europe,2021,5.992,10.358,0.943,68,0.755,-0.186,0.876,1.301,1.083,0.615,0.454,0.067,0.04
Iceland,Western Europe,2021,7.554,10.878,0.983,73,0.955,0.16,0.673,1.482,1.172,0.772,0.698,0.293,0.17
India,South Asia,2021,3.819,8.755,0.603,60.633,0.893,0.089,0.774,0.741,0.316,0.383,0.622,0.246,0.106
Indonesia,Southeast Asia,2021,5.345,9.365,0.811,62.236,0.873,0.542,0.867,0.954,0.786,0.433,0.598,0.541,0.046
Iran,Middle East and North Africa,2021,4.721,9.584,0.71,66.3,0.608,0.218,0.714,1.03,0.557,0.561,0.275,0.33,0.144
Iraq,Middle East and North Africa,2021,4.854,9.24,0.746,60.583,0.63,-0.053,0.875,0.91,0.638,0.381,0.302,0.153,0.041
Ireland,Western Europe,2021,7.085,11.342,0.947,72.4,0.879,0.077,0.363,1.644,1.092,0.753,0.606,0.238,0.367
Israel,Middle East and North Africa,2021,7.157,10.575,0.939,73.503,0.8,0.031,0.753,1.376,1.074,0.788,0.509,0.208,0.119
Italy,Western Europe,2021,6.483,10.623,0.88,73.8,0.693,-0.084,0.866,1.393,0.94,0.798,0.379,0.133,0.047
Ivory Coast,Sub-Saharan Africa,2021,5.306,8.551,0.644,50.114,0.741,-0.016,0.794,0.669,0.409,0.052,0.438,0.177,0.092
Jamaica,Latin America and Caribbean,2021,6.309,9.186,0.877,67.5,0.89,-0.137,0.884,0.891,0.932,0.599,0.618,0.099,0.035
Japan,East Asia,2021,5.94,10.611,0.884,75.1,0.796,-0.258,0.638,1.389,0.949,0.838,0.504,0.02,0.192
Jordan,Middle East and North Africa,2021,4.395,9.182,0.767,67,0.755,-0.167,0.705,0.89,0.685,0.583,0.455,0.079,0.15
Kazakhstan,Commonwealth of Independent States,2021,6.152,10.155,0.952,65.2,0.853,-0.069,0.733,1.23,1.103,0.527,0.573,0.143,0.132
Kenya,Sub-Saharan Africa,2021,4.607,8.361,0.688,60.704,0.779,0.287,0.825,0.603,0.508,0.385,0.483,0.375,0.073
Kosovo,Central and Eastern Europe,2021,6.372,9.318,0.821,63.813,0.869,0.257,0.917,0.937,0.807,0.483,0.593,0.356,0.014
Kuwait,Middle East and North Africa,2021,6.106,10.817,0.843,66.9,0.867,-0.104,0.736,1.461,0.857,0.58,0.591,0.12,0.13
Kyrgyzstan,Commonwealth of Independent States,2021,5.744,8.538,0.893,64.401,0.935,0.119,0.908,0.665,0.971,0.501,0.673,0.266,0.02
Laos,Southeast Asia,2021,5.03,8.947,0.728,58.968,0.91,0.123,0.658,0.808,0.598,0.33,0.643,0.268,0.179
Latvia,Central and Eastern Europe,2021,6.032,10.315,0.927,67.1,0.715,-0.162,0.8,1.285,1.047,0.587,0.405,0.082,0.089
Lebanon,Middle East and North Africa,2021,4.584,9.626,0.848,67.355,0.525,-0.073,0.898,1.045,0.868,0.595,0.175,0.14,0.026
Lesotho,Sub-Saharan Africa,2021,3.512,7.926,0.787,48.7,0.715,-0.131,0.915,0.451,0.731,0.007,0.405,0.103,0.015
Liberia,Sub-Saharan Africa,2021,4.625,7.288,0.72,56.498,0.735,0.05,0.85,0.228,0.58,0.253,0.43,0.221,0.057
Libya,Middle East and North Africa,2021,5.41,9.622,0.827,62.3,0.771,-0.087,0.667,1.044,0.821,0.435,0.474,0.131,0.174
Lithuania,Central and Eastern Europe,2021,6.255,10.499,0.935,67.906,0.773,-0.203,0.826,1.35,1.065,0.612,0.476,0.056,0.073
Luxembourg,Western Europe,2021,7.324,11.647,0.908,72.6,0.907,-0.034,0.386,1.751,1.003,0.76,0.639,0.166,0.353
Madagascar,Sub-Saharan Africa,2021,4.208,7.396,0.686,59.305,0.552,-0.005,0.803,0.266,0.503,0.341,0.207,0.185,0.087
Malawi,Sub-Saharan Africa,2021,3.6,6.958,0.537,57.948,0.78,0.038,0.729,0.113,0.168,0.298,0.484,0.213,0.134
Malaysia,Southeast Asia,2021,5.384,10.238,0.817,67.102,0.895,0.125,0.839,1.259,0.797,0.587,0.624,0.27,0.064
Maldives,South Asia,2021,5.198,9.826,0.913,70.6,0.854,0.024,0.825,1.115,1.015,0.697,0.575,0.204,0.073
Mali,Sub-Saharan Africa,2021,4.723,7.744,0.724,51.969,0.697,-0.036,0.827,0.387,0.59,0.11,0.384,0.164,0.072
Malta,Western Europe,2021,6.602,10.674,0.931,72.2,0.927,0.133,0.653,1.411,1.055,0.747,0.664,0.275,0.183
Mauritania,Sub-Saharan Africa,2021,4.227,8.542,0.795,57.161,0.561,-0.106,0.731,0.666,0.749,0.273,0.218,0.119,0.133
Mauritius,Sub-Saharan Africa,2021,6.049,10.008,0.905,66.701,0.867,-0.054,0.789,1.178,0.996,0.574,0.59,0.153,0.096
Mexico,Latin America and Caribbean,2021,6.317,9.859,0.831,68.597,0.862,-0.147,0.799,1.126,0.83,0.634,0.585,0.092,0.089
Moldova,Commonwealth of Independent States,2021,5.766,9.454,0.857,65.699,0.822,-0.079,0.918,0.985,0.888,0.542,0.536,0.137,0.013
Mongolia,East Asia,2021,5.677,9.4,0.935,62.5,0.708,0.116,0.856,0.966,1.065,0.442,0.397,0.263,0.053
Montenegro,Central and Eastern Europe,2021,5.581,9.94,0.858,68.699,0.708,-0.034,0.812,1.155,0.891,0.637,0.397,0.166,0.081
Morocco,Middle East and North Africa,2021,4.918,8.903,0.56,66.208,0.774,-0.236,0.801,0.792,0.219,0.558,0.477,0.034,0.088
Mozambique,Sub-Saharan Africa,2021,4.794,7.158,0.744,54.706,0.882,0.061,0.684,0.183,0.634,0.196,0.608,0.228,0.163
Myanmar,Southeast Asia,2021,4.426,8.541,0.779,59.302,0.876,0.509,0.66,0.666,0.713,0.341,0.601,0.52,0.178
Namibia,Sub-Saharan Africa,2021,4.574,9.161,0.818,56.799,0.719,-0.149,0.847,0.882,0.801,0.262,0.411,0.091,0.059
Nepal,South Asia,2021,5.269,8.12,0.774,64.233,0.782,0.152,0.727,0.519,0.702,0.496,0.488,0.287,0.135
Netherlands,Western Europe,2021,7.464,10.932,0.942,72.4,0.913,0.175,0.338,1.501,1.079,0.753,0.647,0.302,0.384
New Zealand,North America and ANZ,2021,7.277,10.643,0.948,73.4,0.929,0.134,0.242,1.4,1.094,0.785,0.665,0.276,0.445
Nicaragua,Latin America and Caribbean,2021,5.972,8.62,0.864,67.657,0.836,0.02,0.664,0.693,0.904,0.604,0.553,0.201,0.176
Niger,Sub-Saharan Africa,2021,5.074,7.098,0.641,53.78,0.806,0.018,0.693,0.162,0.402,0.167,0.516,0.2,0.157
Nigeria,Sub-Saharan Africa,2021,4.759,8.533,0.74,50.102,0.737,0.037,0.878,0.663,0.625,0.051,0.433,0.212,0.039
North Cyprus,Western Europe,2021,5.536,10.576,0.82,73.898,0.795,0.012,0.626,1.377,0.806,0.801,0.503,0.196,0.2
Macedonia,Central and Eastern Europe,2021,5.101,9.693,0.805,65.474,0.751,0.038,0.905,1.068,0.772,0.535,0.45,0.212,0.022
Norway,Western Europe,2021,7.392,11.053,0.954,73.3,0.96,0.093,0.27,1.543,1.108,0.782,0.703,0.249,0.427
Pakistan,South Asia,2021,4.934,8.458,0.651,58.709,0.726,0.098,0.787,0.637,0.423,0.322,0.418,0.252,0.097
Palestinian Territories,Middle East and North Africa,2021,4.517,8.485,0.826,62.25,0.653,-0.163,0.821,0.646,0.819,0.434,0.33,0.082,0.075
Panama,Latin America and Caribbean,2021,6.18,10.35,0.896,69.652,0.872,-0.166,0.856,1.298,0.976,0.667,0.596,0.079,0.053
Paraguay,Latin America and Caribbean,2021,5.653,9.448,0.893,65.9,0.876,0.028,0.882,0.983,0.97,0.549,0.602,0.206,0.037
Peru,Latin America and Caribbean,2021,5.84,9.458,0.832,68.25,0.822,-0.154,0.891,0.986,0.833,0.623,0.536,0.087,0.031
Philippines,Southeast Asia,2021,5.88,9.076,0.83,62,0.917,-0.097,0.742,0.853,0.828,0.426,0.651,0.125,0.126
Poland,Central and Eastern Europe,2021,6.166,10.382,0.898,69.702,0.841,-0.165,0.735,1.309,0.982,0.668,0.558,0.08,0.13
Portugal,Western Europe,2021,5.929,10.421,0.879,72.6,0.892,-0.244,0.887,1.323,0.939,0.76,0.621,0.029,0.033
Romania,Central and Eastern Europe,2021,6.14,10.284,0.832,67.355,0.845,-0.219,0.938,1.275,0.832,0.595,0.564,0.045,0.001
Russia,Commonwealth of Independent States,2021,5.477,10.189,0.903,64.703,0.718,-0.111,0.845,1.241,0.992,0.511,0.409,0.115,0.06
Rwanda,Sub-Saharan Africa,2021,3.415,7.676,0.552,61.4,0.897,0.061,0.167,0.364,0.202,0.407,0.627,0.227,0.493
Saudi Arabia,Middle East and North Africa,2021,6.494,10.743,0.891,66.603,0.877,-0.149,0.684,1.435,0.964,0.571,0.603,0.09,0.163
Senegal,Sub-Saharan Africa,2021,5.132,8.118,0.71,59.802,0.695,-0.046,0.801,0.518,0.558,0.357,0.381,0.158,0.088
Serbia,Central and Eastern Europe,2021,6.078,9.787,0.873,68.6,0.778,0.002,0.835,1.101,0.924,0.634,0.482,0.189,0.066
Sierra Leone,Sub-Saharan Africa,2021,3.849,7.434,0.63,51.651,0.717,0.084,0.866,0.279,0.377,0.1,0.408,0.243,0.047
Singapore,Southeast Asia,2021,6.377,11.488,0.915,76.953,0.927,-0.018,0.082,1.695,1.019,0.897,0.664,0.176,0.547
Slovakia,Central and Eastern Europe,2021,6.331,10.369,0.936,69.201,0.766,-0.124,0.911,1.304,1.066,0.653,0.468,0.107,0.018
Slovenia,Central and Eastern Europe,2021,6.461,10.529,0.948,71.4,0.949,-0.101,0.806,1.36,1.093,0.722,0.69,0.122,0.085
South Africa,Sub-Saharan Africa,2021,4.956,9.403,0.86,56.904,0.749,-0.067,0.86,0.967,0.895,0.265,0.447,0.144,0.051
South Korea,East Asia,2021,5.845,10.651,0.799,73.9,0.672,-0.083,0.727,1.403,0.758,0.801,0.353,0.134,0.135
Spain,Western Europe,2021,6.491,10.571,0.932,74.7,0.761,-0.081,0.745,1.375,1.057,0.826,0.462,0.135,0.124
Sri Lanka,South Asia,2021,4.325,9.47,0.827,67.299,0.841,0.079,0.863,0.99,0.82,0.593,0.559,0.239,0.049
Swaziland,Sub-Saharan Africa,2021,4.308,9.065,0.77,50.833,0.647,-0.185,0.708,0.849,0.693,0.074,0.323,0.067,0.147
Sweden,Western Europe,2021,7.363,10.867,0.934,72.7,0.945,0.086,0.237,1.478,1.062,0.763,0.685,0.244,0.448
Switzerland,Western Europe,2021,7.571,11.117,0.942,74.4,0.919,0.025,0.292,1.566,1.079,0.816,0.653,0.204,0.413
Taiwan,East Asia,2021,6.584,10.871,0.898,69.6,0.784,-0.07,0.721,1.48,0.982,0.665,0.49,0.142,0.139
Tajikistan,Commonwealth of Independent States,2021,5.466,8.091,0.86,64.281,0.832,-0.056,0.553,0.508,0.895,0.498,0.548,0.152,0.247
Tanzania,Sub-Saharan Africa,2021,3.623,7.876,0.702,57.999,0.833,0.183,0.577,0.433,0.54,0.3,0.549,0.307,0.231
Thailand,Southeast Asia,2021,5.985,9.805,0.888,67.401,0.884,0.287,0.895,1.107,0.957,0.596,0.611,0.375,0.028
Togo,Sub-Saharan Africa,2021,4.107,7.362,0.569,54.914,0.619,0.032,0.772,0.254,0.239,0.203,0.289,0.209,0.107
Tunisia,Middle East and North Africa,2021,4.596,9.266,0.691,67.201,0.656,-0.201,0.87,0.919,0.515,0.59,0.334,0.057,0.044
Turkey,Middle East and North Africa,2021,4.948,10.24,0.822,67.199,0.576,-0.139,0.776,1.26,0.809,0.59,0.236,0.097,0.104
Turkmenistan,Commonwealth of Independent States,2021,5.066,9.629,0.983,62.409,0.877,0.273,0.888,1.046,1.172,0.439,0.602,0.366,0.033
Uganda,Sub-Saharan Africa,2021,4.636,7.677,0.781,56.101,0.709,0.122,0.855,0.364,0.718,0.24,0.398,0.267,0.054
Ukraine,Commonwealth of Independent States,2021,4.875,9.436,0.888,64.902,0.724,-0.011,0.924,0.979,0.958,0.517,0.417,0.181,0.01
United Arab Emirates,Middle East and North Africa,2021,6.561,11.085,0.844,67.333,0.932,0.074,0.589,1.555,0.86,0.594,0.67,0.236,0.223
United Kingdom,Western Europe,2021,7.064,10.707,0.934,72.5,0.859,0.233,0.459,1.423,1.062,0.757,0.58,0.34,0.306
United States of America,North America and ANZ,2021,6.951,11.023,0.92,68.2,0.837,0.098,0.698,1.533,1.03,0.621,0.554,0.252,0.154
Uruguay,Latin America and Caribbean,2021,6.431,9.966,0.925,69.1,0.896,-0.092,0.59,1.164,1.042,0.649,0.625,0.128,0.223
Uzbekistan,Commonwealth of Independent States,2021,6.179,8.836,0.918,65.255,0.97,0.311,0.515,0.769,1.027,0.528,0.716,0.391,0.271
Venezuela,Latin America and Caribbean,2021,4.892,9.073,0.861,66.7,0.615,-0.169,0.827,0.852,0.897,0.574,0.284,0.078,0.072
Vietnam,Southeast Asia,2021,5.411,8.973,0.85,68.034,0.94,-0.098,0.796,0.817,0.873,0.616,0.679,0.124,0.091
Yemen,Middle East and North Africa,2021,3.658,7.578,0.832,57.122,0.602,-0.147,0.8,0.329,0.831,0.272,0.268,0.092,0.089
Zambia,Sub-Saharan Africa,2021,4.073,8.145,0.708,55.809,0.782,0.061,0.823,0.528,0.552,0.231,0.487,0.227,0.074
Zimbabwe,Sub-Saharan Africa,2021,3.145,7.943,0.75,56.201,0.677,-0.047,0.821,0.457,0.649,0.243,0.359,0.157,0.075
